"Electrodermal activity, mean ","Blood volume pulse, standard deviation","Electrodermal activity, 75th percentile ","Skin Temperature, median ","Electrodermal activity, maximum ","Skin temperature, mean ","Heart rate, maximum ","AU07 (lid tightener), mean","Wrist Acceleration in Y-axis, mean ","AU45, blink count","Gaze angle in Y-axis, mean ","AU06 (cheek raiser), mean","AU04 (brow lowerer), standard deviation","AU14 (dimpler), mean",Productivity,Mood,Stress_Numeric,Stress
-0.6472309086,38.25453558,-2.396656361,-0.401542983,2.224421024,-0.7575988121,8.096239982,2.071508856,11.9333,2,0.4906928347,0.08811090834,1.268941254,1.931045732,10,10,-20,Boredom
-0.578866587,94.77457269,-1.383047016,-1.050733129,1.555454968,-0.6533039986,8.412883697,0.905694546,18.1521,4,0.4460260114,0.513615572,0.4722070688,0.8364126607,10,10,-20,Boredom
0.02142013216,43.51887851,-0.5167142432,1.173487099,-3.248216848,-0.8495364202,11.60416314,0.9396172874,4.9885,10,0.2912257547,-0.02024306815,0.3161850675,1.219058308,10,5,6,Boredom
-0.02055796008,70.01783105,-4.562488293,1.309056518,-1.455387816,-0.8512170001,13.90599287,0.4826140967,2.0271,4,0.316626416,-0.0196422143,0.7985587658,1.244263424,10,5,6,Boredom
0.01222493101,34.06116213,-4.562488293,1.305749947,-3.304707315,-0.8644639243,16.88085771,0.7939734393,-0.6448,4,0.3244862433,-0.02024306815,0.5030026778,1.234364134,10,5,6,Boredom
0.02441856732,72.02778433,-2.249379789,1.451239079,-2.851792518,-0.8866080364,13.51988628,1.057393064,-0.1188,2,0.3407810071,-0.02024306815,0.2406949464,1.262310592,10,5,6,Boredom
0.02791674168,-1.480694675,-0.8069357221,1.145932339,5.412663696,-0.9890245547,14.62288418,1.026373247,5.2073,4,0.3740414957,-0.02024306815,0.8553807523,1.081838914,10,5,6,Boredom
0.02361898462,26.01003594,-0.3737693356,1.117275388,0.7903560115,-1.077699861,11.8188579,0.7263767786,4.0948,2,0.312121393,-0.02024306815,0.6453983034,1.186999837,10,5,6,Boredom
-0.02275681253,63.75793903,-5.138599587,1.031304537,0.1025597994,-1.141265325,6.176121667,0.7703353432,5.1167,4,0.3235277277,0.03313278164,0.7045367738,1.06264952,10,5,6,Boredom
0.02891622007,31.8664289,-4.705433201,1.354246324,-2.793319929,-1.153325958,12.63894028,0.527982653,8.6635,2,0.3139425725,-0.01974235661,0.4454993725,1.262158295,10,5,6,Boredom
0.01832174916,38.84658561,-3.262989134,0.9530490186,-1.654591042,-1.197614182,15.60969658,0.5155415498,1.9771,6,0.3293746724,-0.02024306815,0.4829719056,1.322924709,10,5,6,Boredom
0.04160959558,41.32414528,-6.438098747,-0.08521433821,-1.222488523,-1.236366378,14.68948064,0.3090192368,4.95,14,0.2670711635,-0.02024306815,0.984286266,1.133391372,10,5,6,Boredom
-17.68154095,16.23932497,-1.816213403,0.01728936898,0.4662791219,0.2416542449,5.008247157,0.6294191144,5.9667,6,0.249626181,0.2517434384,0.1533498784,0.2697163607,10,5,0,Boredom
-18.14589861,51.04583301,-1.383047016,-0.03120700862,1.069835164,0.2386885156,6.782369214,0.8118056872,6.7833,6,0.2666877573,0.4457190877,0.2345630773,0.2473287348,10,5,0,Boredom
-18.45823561,49.86550397,-0.8069357221,-0.236214423,2.737790531,0.2513422939,5.868268303,0.8011892792,6.1979,6,0.2762729125,0.4950892451,0.3742334278,0.2557050574,10,5,0,Boredom
-18.90090458,36.48215651,-1.816213403,0.2222967834,3.280891863,0.2350307828,14.2681171,0.8440696148,6.1438,4,0.2610325158,0.275076596,0.3899037598,0.2515930445,10,5,0,Boredom
-19.00734903,29.18146317,-1.816213403,-0.3839079366,0.7963023764,0.2273198866,15.37312149,0.9747011984,7.4365,13,0.2370696277,0.1713291657,0.1348180075,0.4463044714,10,5,0,Boredom
-19.22613485,32.80918372,-1.816213403,-0.142528239,0.9023458846,0.2265290255,4.130263121,0.7632853848,6.8875,14,0.2645790232,0.2350196731,0.0382070041,0.2789303156,10,5,0,Boredom
-19.55286433,43.78284986,0.2023419585,-0.1270975734,3.279900802,0.2456085506,13.2512073,0.6395378783,7.3521,11,0.2772314281,0.4503256338,0.2563652784,0.2342312121,10,5,0,Boredom
-19.81902543,24.44129192,-1.673268495,-0.07860119581,3.651548611,0.2498594293,14.24843436,0.8947463752,8.8823,1,0.2528851338,0.5365481604,0.4877411371,0.319288961,10,5,0,Boredom
-19.88169272,31.80986361,-1.383047016,-0.06978367261,5.757552863,0.2520342974,5.648796181,0.7970422448,7.3615,10,0.2733015144,0.561183168,0.6816444627,0.2475571799,10,5,0,Boredom
-19.83701604,66.06957386,-1.240102109,-0.3287984166,0.516823224,0.2701252461,6.924830222,0.7635342068,5.9969,14,0.2235545589,0.2540467115,0.2338817585,0.3539364773,10,5,0,Boredom
-0.01166260244,5.846395804,2.801340278,-1.018769607,-3.194699563,-0.05590726101,20.80355165,0.120495053,56.2396,9,0.2076432012,0.1916580541,0.3138685837,0.3294166965,20,0,3,Boredom
-0.0001686009915,24.29799319,-1.673268495,-0.5988350646,-1.233390192,-0.08605884217,11.01358535,0.7423013907,21.1375,9,0.3179683377,0.2511425846,0.1697015292,0.2577610639,20,0,3,Boredom
-0.008264375925,35.42250009,-0.6639908146,-0.9548425638,-4.655523218,-0.104940652,15.24556586,0.4927328606,43.9531,7,0.3154761974,0.2131886501,0.128413611,0.2739806704,20,0,3,Boredom
-0.03565008372,82.4018584,3.524728143,-1.240309877,-1.15906063,-0.1592134981,22.48489729,0.6664936019,58.9573,6,0.2783816467,0.7728840056,0.8611038301,0.1791759279,20,0,3,Boredom
-0.03225185721,1.068514364,4.100839437,-0.936105327,-1.349344308,-0.1878822146,16.34980588,0.5903540504,57.3677,10,0.327745196,0.4399108338,0.5729059849,0.180165857,20,0,3,Boredom
-0.04114721485,27.68813953,2.65839537,-1.737397748,7.403704892,-0.05442439636,23.05063278,0.6389572935,56.826,6,0.202563069,1.53436611,1.908563327,0.2148895217,20,0,3,Boredom
-0.03874846672,16.08848419,2.65839537,-1.396820914,5.022185731,-0.05669812215,20.07165942,0.3893058227,42.8354,7,0.24214976,1.216013715,1.459437985,0.237353296,20,0,3,Boredom
-0.03105248314,34.51368444,-1.673268495,0.03823098658,5.707008761,-0.06312386896,22.76169778,0.2529513317,46.5667,8,0.2772314281,0.2530452884,1.881583103,0.1746070247,20,0,3,Boredom
-0.03445070966,36.91582373,5.114448782,-1.074981317,0.1897731519,-0.09940462399,13.95691958,0.2461501953,34.4938,9,0.2934303404,0.2564501269,0.2585454985,0.5883973625,20,0,3,Boredom
-0.01216234163,62.0119571,4.534005824,-1.973266493,-1.325558848,-0.04503292026,18.75539997,0.08864582887,32.55,11,0.3176807831,0.2484387423,0.4044839818,0.3329956707,20,0,3,Boredom
0.01512341833,18.02678811,-2.396656361,2.537998814,-2.22940632,0.3481239265,20.91104235,-0.008394776046,-15.5906,5,0.1596215736,-0.01153068741,0.5914378558,0.5601463108,10,0,10,Boredom
-0.04444549353,6.725043298,-2.396656361,-0.3045502278,3.570281624,0.336359867,19.13099636,-0.0355993217,10.9771,12,0.1780250716,-0.02024306815,-0.06439960461,0.180165857,10,0,10,Boredom
-0.01136275892,60.34139556,-2.396656361,-0.08411214781,-0.3394533282,0.3284512556,21.11427143,-0.03510167757,20.601,11,0.1405471147,-0.02024306815,-0.06153806572,0.2193061282,10,0,10,Boredom
0.01832174916,37.85480753,-2.396656361,-0.4797985014,3.302695201,0.3328998495,23.22252236,-0.0355993217,19.7156,6,0.1670021431,-0.02024306815,-0.06439960461,0.1696573795,10,0,10,Boredom
-0.0195584817,37.28915464,-2.396656361,0.1208952666,2.3641606,0.3393255963,23.14446022,-0.03501873688,25.0365,5,0.1465857625,-0.019542072,-0.06426334085,0.1729317601,10,0,10,Boredom
-0.03874846672,35.4828364,-0.230824428,0.2476471626,1.409769027,0.36601716,25.06209431,-0.01693766691,28.8042,7,0.1381508259,-0.01092983357,-0.01125673954,0.1783382957,10,0,10,Boredom
-0.09571873477,44.64264225,-2.396656361,0.4813115274,1.946923993,0.3510896558,24.03524759,-0.0355993217,29.2271,9,0.1750536735,-0.02024306815,-0.06439960461,0.1696573795,10,0,10,Boredom
-0.1112106498,48.0139335,-0.08354785662,1.896524001,0.1620234489,0.3837126781,22.55531564,-0.03551638101,25.6313,13,0.1570335817,-0.019542072,-0.05854026308,0.1696573795,10,0,10,Boredom
-0.1320997481,33.87638218,-2.396656361,0.5827130442,0.3681641003,0.4079328007,20.82954051,-0.03501873688,23.9792,12,0.1662353307,-0.02024306815,-0.06439960461,0.1739978376,10,0,10,Boredom
-0.1646827435,39.95149426,-1.240102109,-0.3155721318,0.6882767466,0.3932030118,25.17493565,-0.0355993217,24.5094,8,0.1496530122,-0.02024306815,-0.06439960461,0.1696573795,10,0,10,Boredom
0.06759603364,38.81641745,-1.383047016,-0.9107549478,-1.066891973,0.06133790377,10.27615137,0.05439132474,11.0198,9,0.2519266183,0.0367379047,0.04665535701,0.4802666522,19,-3,10,Boredom
0.06119937196,72.70656781,-0.5167142432,0.3358223946,-4.606961238,0.07072937987,9.085632157,0.01258921801,14.274,7,0.2271010663,-0.01914150277,-0.04423256864,0.3028409093,19,-3,10,Boredom
0.06609681606,0.02394202109,-7.014210041,-1.028689321,-5.614870096,0.04937612895,4.974232322,-0.03510167757,-10.1875,6,0.1735200487,-0.02024306815,0.03166634378,0.6650787888,19,-3,10,Boredom
0.06269858954,33.03167386,0.635508345,-0.4191780294,-4.616871846,0.04334581272,2.941654849,-0.002588927888,-11.6906,5,0.1699735412,-0.01713865662,0.02335425463,0.5893111432,19,-3,10,Boredom
0.05890057167,41.2298698,-0.6639908146,-0.484207263,-3.992503527,0.03652463534,11.51243774,-0.02116764199,-14.7281,7,0.1878019299,-0.02024306815,-0.06262817577,0.3045161738,19,-3,10,Boredom
0.0502051097,40.57748346,-0.08354785662,-0.3486378438,-2.395904539,0.01675310671,11.79516217,-0.001178936193,1.6688,1,0.1752453766,-0.02024306815,-0.04900180012,0.2697163607,19,-3,10,Boredom
0.03721189068,42.27067112,-0.3737693356,-0.142528239,-2.28986103,0.01784054078,9.960845321,-0.03128640592,21.7333,2,0.3118338384,-0.02024306815,-0.06426334085,0.2177831604,19,-3,10,Boredom
0.05050495322,-24.18600182,-0.8069357221,-0.4886160246,-3.040094075,0.019718836,11.00211967,0.005788081596,-5.6677,1,0.1581838003,0.01650915863,0.3456180389,0.4325216133,19,-3,10,Boredom
0.04860594429,110.7674655,0.3496185299,-0.4026451734,-2.175889036,-0.005193290071,4.56586321,-0.03294521968,-5.9656,3,0.2263342539,-0.02014292584,-0.04981938265,0.395132755,19,-3,10,Boredom
0.04350860451,11.86494259,-7.014210041,-0.1777983318,-2.209585104,-0.0002504079134,6.751794082,-0.00001776656152,-9.026,2,0.2182827235,-0.0155363797,-0.02828970911,0.2832707737,19,-3,10,Boredom
-0.02615503905,17.1066594,2.225228984,-2.107733722,-5.658476772,-0.04602149669,20.63366857,-0.0355993217,58.875,5,0.3197895172,-0.02024306815,-0.06426334085,0.1781859989,1,-19,11,Boredom
-0.03644966643,14.84027681,3.524728143,-1.380288058,-4.374061944,-0.05996042438,21.62497169,0.0491660614,57.4146,7,0.2565274928,0.1943618964,0.8778642722,0.3869848775,1,-19,11,Boredom
-0.02685467392,38.83904357,-1.673268495,-1.194017881,-4.160983867,0.03692006591,24.77163055,-0.03070582111,59.6771,7,0.230168316,0.461141003,2.144980945,0.1698096763,1,-19,11,Boredom
-0.02405613444,46.33960093,3.95789453,-1.817857647,6.581124408,0.1006832457,16.34980588,0.1418937505,44.9375,10,0.2685089368,0.5516696488,1.235692897,0.2970536318,1,-19,11,Boredom
-0.03005300476,29.04193545,-0.08354785662,-1.436499769,3.082679698,0.02505714873,17.16453761,0.3286761798,57.8938,11,0.1225270229,0.6554170791,1.717657804,0.3475400128,1,-19,11,Boredom
-0.02935336989,33.55584554,3.524728143,-0.8567476182,-3.963762763,-0.02872140914,0.9622016681,0.2211850482,40.5656,15,0.3164347129,0.1025314006,0.005912493787,0.2439020573,1,-19,11,Boredom
-0.003266983991,14.49711405,6.413947941,0.287326017,-1.897400944,0.004297043671,3.336551793,0.8722694487,9.8115,7,0.2776148343,0.1088403659,-0.04859300885,0.1747593214,1,-19,11,Boredom
0.004129156072,60.62799302,5.257393689,-0.170082999,-1.696215597,-0.001832130204,23.66289981,0.7401449328,3.8927,7,0.281736451,0.2477377461,0.223525713,0.2250172572,1,-19,11,Boredom
-0.006165471312,0.1370725998,4.100839437,-0.8556454278,-4.725888537,-0.01339847445,27.05454192,0.3074433637,14.7938,9,0.3241986886,0.361098838,0.1645235064,0.2497654832,1,-19,11,Boredom
-0.01665999437,29.86024664,3.667673051,-2.596004069,-4.362169214,-0.02654654099,22.89202428,0.0105986415,53.0052,9,0.3620600517,0.003590800987,-0.03864575462,0.1781859989,1,-19,11,Boredom
-0.2953145686,33.58224268,-1.963489974,-0.8391125718,-1.073829399,-0.1449779975,29.20072512,0.03481732238,-14.2135,10,0.1951824994,0.0395418893,0.8886291089,0.1697335279,19,-11,17,Boredom
-0.3001120649,50.43115686,-2.396656361,-0.6539445846,-1.100588041,-0.137069386,25.82551714,0.06517361418,-14.1375,13,0.181571579,0.1461934466,0.7375126029,0.2132904055,19,-11,17,Boredom
-0.3077081006,0.5028614708,-1.383047016,-0.737711055,-1.828026686,-0.118780722,28.46462881,0.2508778145,-13.8135,9,0.2150237707,0.2129883655,0.5460620249,0.2761889736,19,-11,17,Boredom
-0.3106065879,43.76776578,-1.816213403,-0.858951999,-1.619903913,-0.1059292284,11.16999626,0.05182016341,-14.1458,13,0.2387949557,0.1188545967,0.7740312896,0.2124527733,19,-11,17,Boredom
-0.3162036669,51.65673813,-6.728320226,-0.4489371702,-1.482146459,-0.1034577874,23.99120029,0.08026881939,-14.075,11,0.225663293,0.05736722,0.8563345986,0.1873238054,19,-11,17,Boredom
-0.3171031975,21.13787902,-9.470263453,-0.4864116438,-2.474198344,-0.1138378399,24.41466588,0.09387109221,-13.5573,14,0.1994958193,0.07889781607,0.7063082026,0.1886944764,19,-11,17,Boredom
-0.3208012675,50.87236612,-1.097157201,-0.6814993446,-1.322585666,-0.118780722,24.33364178,0.3397072913,-14.2854,15,0.2124357788,0.06908386995,0.8906730653,0.1836686828,19,-11,17,Boredom
-0.3233999113,24.51671231,-2.249379789,-0.7288935318,-3.120370001,-0.138749966,13.65518124,0.1709229913,-25.2,11,0.1531995196,0.08110094683,0.83316976,0.1736170956,19,-11,17,Boredom
-0.3128054404,35.00391695,-3.262989134,-0.5712803046,-2.081738257,-0.1560500535,28.33554442,0.1544177944,-51.0031,13,0.159525722,-0.01763936816,0.5178554273,0.1705711601,19,-11,17,Boredom
-0.3188023107,31.81740565,-0.6639908146,-0.699134391,-3.285877159,-0.1864982076,28.16250828,0.4173397753,-50.7927,7,0.1508032308,0.04424857774,0.7729411796,0.1747593214,19,-11,17,Boredom
-0.2643307386,-5.059391981,-3.115712562,-0.02569605662,2.643639753,0.3337895683,13.38124716,1.122169742,3.8531,11,0.269755007,0.5964332601,0.3725982627,0.2718485156,26,-11,4,Boredom
-0.2158560369,26.77178184,-9.61320836,0.06137698498,1.46130419,0.3485193571,9.819148692,0.9812535127,3.476,7,0.2580611176,0.4504257761,0.2326553847,0.2723054059,26,-11,4,Boredom
-0.1288014694,52.79935698,-5.571765974,-0.08741871901,5.391851419,0.3619639966,-2.225446979,0.6329026233,3.8844,9,0.3026320894,0.7855019363,0.2167125252,0.1727794634,26,-11,4,Boredom
-0.1233043382,31.885284,-8.894152159,0.08782955458,2.897351324,0.3451581973,6.112009436,1.147798414,3.0469,4,0.2490510717,0.4358049992,0.2254334056,0.3234009739,26,-11,4,Boredom
-0.1893698596,66.02432162,-6.29515384,-0.2758932774,0.843873296,0.3201472135,12.10655078,1.167455357,5.1625,12,0.2545146102,0.5241305143,0.4568092643,0.338554503,26,-11,4,Boredom
-0.180474502,17.20093488,-2.682546176,-0.06757929181,0.58421536,0.2823835939,10.04874883,0.9365484819,6.0802,4,0.2299766129,0.4120712724,0.1354993263,0.2515168961,26,-11,4,Boredom
-0.1842725198,106.6344284,-4.705433201,0.237727449,3.456309629,0.256581749,11.06432096,0.7074663018,6.6344,10,0.2290180973,0.6454028484,0.5513763114,0.2562380961,26,-11,4,Boredom
-0.1439935409,-7.77075485,-10.04637475,-0.1436304294,2.905279811,0.2667640862,1.614311914,0.9071045377,28.7677,9,0.2565274928,0.7590643671,0.3945367276,0.2368202573,26,-11,4,Boredom
-0.1837727807,2.954024009,-1.963489974,-0.1083603366,-0.1848478396,0.2549011691,0.2427305839,0.9038698509,7.8167,5,0.2307434253,0.6611251906,0.5457894974,0.3754103226,26,-11,4,Boredom
-0.1515895766,55.7746912,-3.548878949,-0.407053935,1.699158787,0.2254415914,10.97144899,1.063862438,9.951,13,0.2495303295,0.7350302134,0.5539653228,0.2688787284,26,-11,4,Boredom
-0.01616025518,40.16644236,2.368173891,0.568384569,-5.520719318,0.03148289554,7.455022127,-0.03294521968,39.1042,9,0.2354401513,-0.02024306815,-0.05499740541,0.6176383434,27,-26,25,Boredom
-0.02025811657,37.53427089,-3.115712562,-0.8523388566,4.352228614,-0.01735278018,4.990379814,-0.03427227069,25.0063,3,0.3653190045,-0.01153068741,-0.04859300885,0.2534206058,27,-26,25,Boredom
-0.02895357853,20.56468409,0.7827849164,-1.68890137,4.809107654,-0.04938265656,-2.589577696,-0.03335992312,7.7948,9,0.4234050451,0.009799624038,-0.05349850408,0.2578372122,27,-26,25,Boredom
-0.03165217018,54.98277715,1.215951303,-2.090098676,-1.917222161,-0.01339847445,1.612018779,-0.0355993217,11.251,12,0.3328253283,-0.02024306815,-0.02665454404,0.3492152773,27,-26,25,Boredom
-0.04004778863,-0.172150982,-0.230824428,-1.430988817,3.305668384,0.04977155952,2.191417538,-0.02639290533,1.6448,15,0.4070144296,-0.01984249892,-0.06439960461,0.3037546899,27,-26,25,Boredom
-0.02235702118,84.14406931,2.948616849,-0.9261856134,-2.931077384,0.1328119798,2.688550081,0.07570708155,22.7958,5,0.3079997763,-0.01223168356,-0.02978861044,0.5361595687,27,-26,25,Boredom
-0.02895357853,33.55207452,-0.9498806297,-0.1678786182,-3.140191218,0.2041871981,9.287236936,-0.02655878671,48.9979,12,0.3229526184,-0.003619445138,0.1352267988,0.541337659,27,-26,25,Boredom
-0.03395097047,27.81258316,-4.848378109,-0.9151637094,5.594027827,0.1747276205,4.454932808,0.2338749735,21.3802,11,0.350653717,0.1650202003,1.088391776,0.2498416316,27,-26,25,Boredom
-0.01096296757,85.34702446,1.792062597,-1.471769861,2.078735083,0.203396337,0.1912305953,-0.03120346524,6.3281,11,0.3797925888,-0.008626560502,-0.05050070144,0.1947863474,27,-26,25,Boredom
-0.01785936844,6.117909193,-4.129321907,-1.673470705,3.618843604,0.1849099577,-0.182454851,0.04261374705,19.3719,10,0.3295663755,0.3111278267,0.4787477291,0.2375817412,27,-26,25,Boredom
0.1174700051,50.97041262,-1.673268495,-0.3949298406,-2.255173902,-0.3061159558,18.06287322,-0.02100176062,57.2365,11,0.2028506236,-0.02024306815,0.03943337791,0.9905369971,14,-30,-11,Boredom
0.1098739694,46.04546143,0.3496185299,0.3049610634,4.125275685,-0.273097503,15.23410019,0.05256662961,57.8625,7,0.2356318544,-0.02024306815,0.3167301226,0.6399498209,14,-30,-11,Boredom
0.1103737086,40.52468919,0.4925634375,-0.1932289974,-2.135255542,-0.2601471518,3.394644545,-0.02830054116,-1.9792,9,0.2046718031,-0.02024306815,-0.06426334085,0.8524799705,14,-30,-11,Boredom
0.1141717265,17.38571483,-0.9498806297,-0.2560538502,-1.089686372,-0.2747780829,4.045034939,-0.03095464317,29.0719,6,0.2026589205,-0.02024306815,-0.06439960461,0.8000137315,14,-30,-11,Boredom
0.1148713613,71.79398114,-0.3737693356,-0.3706816518,4.329434215,-0.2846638473,8.540439327,-0.03294521968,32.4781,5,0.1968119758,-0.02024306815,-0.06439960461,0.6562455758,14,-30,-11,Boredom
0.11816964,10.33390876,-1.816213403,-0.02790043742,-0.8617423827,-0.3340926688,10.69025332,-0.0355993217,10.049,4,0.2151196223,-0.02024306815,-0.06439960461,0.7049043955,14,-30,-11,Boredom
0.1143716221,61.11445451,0.2023419585,0.2586690666,-1.985605357,-0.3761071672,15.10778667,-0.03526755895,10.3583,7,0.2126274819,-0.02024306815,-0.06439960461,0.7246268278,14,-30,-11,Boredom
0.1118729262,12.54749708,0.7827849164,0.1396325034,1.454366764,-0.4278097145,23.10786561,-0.03551638101,9.6927,5,0.1928820622,-0.02024306815,-0.06439960461,0.6592153629,14,-30,-11,Boredom
0.1110733435,86.21812992,0.635508345,-0.1844114742,1.913227925,-0.4665619106,13.27289654,-0.03012523629,9.9292,4,0.1953742025,-0.02024306815,-0.06439960461,0.8862898546,14,-30,-11,Boredom
0.1096740737,5.91804517,0.3496185299,-0.01246977182,0.6882767466,-0.5201427532,16.62364441,-0.03518461826,8.9083,3,0.2277720272,-0.02024306815,-0.06439960461,0.9261154613,14,-30,-11,Boredom
-20.87677341,39.0011974,-1.816213403,0.2366252586,2.045039015,0.5099538884,17.82897345,0.9057774867,9.474,8,0.2551855711,0.3668069495,0.4148400273,0.3478446063,55,10,0,Boredom
-20.91335431,36.56134792,-1.383047016,-0.2351122326,4.805143411,0.5215202326,9.207168308,0.6838282057,9.2927,1,0.2453128612,0.4465202261,0.3401674887,0.2919516899,55,10,0,Boredom
-21.01510121,38.85789866,2.082284076,-0.7388132454,8.613790159,0.5262653995,11.30280699,0.491571691,10.0698,3,0.2682213822,0.561183168,0.4505411315,0.321649561,55,10,0,Boredom
-21.05607983,30.41835749,6.123726462,0.1319171706,-1.778473645,0.5192465068,13.93217283,0.834199673,10.8031,1,0.2394659165,0.3388672458,0.4025762892,0.3483014966,55,10,0,Boredom
-21.0967586,58.25225087,-1.383047016,-0.02790043742,2.977627251,0.5261665419,12.55772508,0.7248838462,13.0417,3,0.2478050016,0.43280073,0.3663301299,0.3066483287,55,10,0,Boredom
-21.11225051,30.84448267,6.123726462,0.02280032098,1.117406084,0.5502878068,18.25492327,0.7175850657,8.5865,1,0.2317019408,0.2834885498,0.4599433307,0.3674908903,55,10,0,Boredom
-21.15542798,38.141405,7.856392009,0.09223831618,1.272011572,0.5589872794,17.95375821,0.3811776353,9.0271,1,0.2733015144,0.4657475491,0.3389411149,0.2353734379,55,10,0,Boredom
-21.18201411,38.77116522,-0.08354785662,-0.06537491101,2.395874547,0.564622165,13.81292981,0.5278167716,10.0854,1,0.2469423376,0.3922430956,0.2821191284,0.2962159996,55,10,0,Boredom
